over_team_image_peerUrls,wagonY,over_team_objectId,over_target,inningNumber,over_team_image_url,totalRuns,bowlerPlayerId,over_totalWickets,over_overLimit,over_team_isCountry,title,over_team_image_slug,over_overWickets,over_team_slug,over_overRuns,over_overNumber,noballs,ballsUnique,modified,over_team_id,_uid,over_team_longName,isFour,over_team_image_longCaption,timestamp,bowlerStatText,over_ballLimit,dismissalType,wagonZone,over_overEndBatsmen,oversUnique,over_totalRuns,events,wagonX,totalInningRuns,over_team_name,dismissalText,ballsActual,outPlayerId,id,over_team_image_width,over_team_image_id,over_team_image_photographer,over_rollover,over_team_abbreviation,over_team_primaryColor,over_isSuperOver,predictions,ballNumber,overNumber,over_team_imageUrl,over_team_image_credit,over_overEndBowlers,over_team_unofficialName,wides,isSix,batsmanStatText,dismissalText_long,isWicket,over_team_image_caption,commentImages,batsmanRuns,over_team_image_objectId,penalties,over_isComplete,totalInningWickets,oversActual,byes,commentTextItems,commentPreTextItems,commentPostTextItems,over_team_scribeId,dismissalText_short,legbyes,batsmanPlayerId,over,commentVideos,over_team_image_height,over_isMaiden,dismissalText_commentary
,126,3,0,1,/db/PICTURES/CMS/313100/313125.logo.png,1,53434,3,20,True,Nurse to Miller,south-africa-logo,0,south-africa,8,11,0,,2016-10-06T18:06:41.000Z,3,12469321,South Africa,False,South Africa logo,,,120,,7,"[{'player': {'id': 53891, 'objectId': 321777, 'name': 'DA Miller', 'longName': 'David Miller', 'mobileName': 'Miller', 'indexName': 'Miller, DA', 'battingName': 'DA Miller', 'fieldingName': 'Miller', 'slug': 'david-miller', 'imageUrl': '/db/PICTURES/CMS/317900/317964.jpg', 'dateOfBirth': {'year': 1989, 'month': 6, 'date': 10}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['lhb'], 'bowlingStyles': ['ob'], 'longBattingStyles': ['left-hand bat'], 'longBowlingStyles': ['right-arm offbreak'], 'image': {'id': 317964, 'objectId': 1254932, 'slug': 'david-miller-portrait', 'url': '/db/PICTURES/CMS/317900/317964.jpg', 'width': 160, 'height': 200, 'caption': 'David Miller portrait', 'longCaption': 'David Miller portrait, November 19, 2020', 'credit': 'Cricket South Africa', 'photographer': None, 'peerUrls': None}, 'countryTeamId': 3, 'playerRoleTypeIds': [3], 'playingRoles': ['middle-order batter'], 'headshotImage': {'id': 316655, 'objectId': 1251288, 'slug': 'da-miller-headshot', 'url': '/db/PICTURES/CMS/316600/316655.png', 'width': 600, 'height': 436, 'caption': 'DA Miller headshot', 'longCaption': 'DA Miller headshot', 'credit': None, 'photographer': None, 'peerUrls': {'FILM': None, 'WIDE': None, 'SQUARE': None}}}, 'runs': 1, 'balls': 3, 'fours': 0, 'sixes': 0}, {'player': {'id': 53649, 'objectId': 318845, 'name': 'RR Rossouw', 'longName': 'Rilee Rossouw', 'mobileName': 'Rossouw', 'indexName': 'Rossouw, RR', 'battingName': 'RR Rossouw', 'fieldingName': 'Rossouw', 'slug': 'rilee-rossouw', 'imageUrl': '/db/PICTURES/CMS/312100/312176.png', 'dateOfBirth': {'year': 1989, 'month': 10, 'date': 9}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['lhb'], 'bowlingStyles': ['ob'], 'longBattingStyles': ['left-hand bat'], 'longBowlingStyles': ['right-arm offbreak'], 'image': {'id': 312176, 'objectId': 1239242, 'slug': 'rilee-rossouw-portrait', 'url': '/db/PICTURES/CMS/312100/312176.png', 'width': 160, 'height': 201, 'caption': 'Rilee Rossouw portrait', 'longCaption': 'Rilee Rossouw portrait, November 2020', 'credit': 'Getty Images', 'photographer': None, 'peerUrls': None}, 'countryTeamId': 3, 'playerRoleTypeIds': [2], 'playingRoles': ['top-order batter'], 'headshotImage': {'id': 316651, 'objectId': 1251284, 'slug': 'rr-rossouw-headshot', 'url': '/db/PICTURES/CMS/316600/316651.png', 'width': 600, 'height': 436, 'caption': 'RR Rossouw headshot', 'longCaption': 'RR Rossouw headshot', 'credit': None, 'photographer': None, 'peerUrls': {'FILM': None, 'WIDE': None, 'SQUARE': None}}}, 'runs': 15, 'balls': 16, 'fours': 1, 'sixes': 0}]",10.06,87,[],42,87,South Africa,,,,12469321,500,313125,,,SA,#04822B,False,,6,11,/db/PICTURES/CMS/313100/313125.logo.png,,"[{'player': {'id': 53434, 'objectId': 315594, 'name': 'AR Nurse', 'longName': 'Ashley Nurse', 'mobileName': 'Nurse', 'indexName': 'Nurse, AR', 'battingName': 'AR Nurse', 'fieldingName': 'Nurse', 'slug': 'ashley-nurse', 'imageUrl': '/db/PICTURES/CMS/238300/238347.jpg', 'dateOfBirth': {'year': 1988, 'month': 12, 'date': 22}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['rhb'], 'bowlingStyles': ['ob'], 'longBattingStyles': ['right-hand bat'], 'longBowlingStyles': ['right-arm offbreak'], 'image': {'id': 238347, 'objectId': 990337, 'slug': 'ashley-nurse-player-portrait', 'url': '/db/PICTURES/CMS/238300/238347.jpg', 'width': 160, 'height': 200, 'caption': 'Ashley Nurse, player portrait', 'longCaption': 'Ashley Nurse, player portrait', 'credit': 'IDI/Getty Images', 'photographer': None, 'peerUrls': None}, 'countryTeamId': 4, 'playerRoleTypeIds': [4], 'playingRoles': ['bowler'], 'headshotImage': {'id': 321980, 'objectId': 1264313, 'slug': 'ashley-nurse-player-page-headshot-cutout-2021', 'url': '/db/PICTURES/CMS/321900/321980.png', 'width': 600, 'height': 436, 'caption': 'Ashley Nurse player page headshot cutout, 2021', 'longCaption': 'Ashley Nurse player page headshot cutout, 2021', 'credit': None, 'photographer': None, 'peerUrls': {'FILM': None, 'WIDE': None, 'SQUARE': '/db/PICTURES/CMS/321900/321980.square.png'}}}, 'overs': 3, 'balls': 18, 'maidens': 0, 'conceded': 24, 'wickets': 0, 'currentType': 1}, {'player': {'id': 51012, 'objectId': 276298, 'name': 'AD Russell', 'longName': 'Andre Russell', 'mobileName': 'Russell', 'indexName': 'Russell, AD', 'battingName': 'AD Russell', 'fieldingName': 'Russell', 'slug': 'andre-russell', 'imageUrl': '/db/PICTURES/CMS/308900/308972.png', 'dateOfBirth': {'year': 1988, 'month': 4, 'date': 29}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['rhb'], 'bowlingStyles': ['rf'], 'longBattingStyles': ['right-hand bat'], 'longBowlingStyles': ['right-arm fast'], 'image': {'id': 308972, 'objectId': 1232420, 'slug': 'andre-russell-portrait', 'url': '/db/PICTURES/CMS/308900/308972.png', 'width': 160, 'height': 200, 'caption': 'Andre Russell portrait', 'longCaption': 'Andre Russell portrait, September 2020', 'credit': 'Getty Images', 'photographer': None, 'peerUrls': None}, 'countryTeamId': 4, 'playerRoleTypeIds': [5], 'playingRoles': ['allrounder'], 'headshotImage': {'id': 316615, 'objectId': 1251247, 'slug': 'ad-russell-headshot', 'url': '/db/PICTURES/CMS/316600/316615.png', 'width': 600, 'height': 436, 'caption': 'AD Russell headshot', 'longCaption': 'AD Russell headshot', 'credit': None, 'photographer': None, 'peerUrls': {'FILM': None, 'WIDE': None, 'SQUARE': None}}}, 'overs': 2, 'balls': 12, 'maidens': 0, 'conceded': 27, 'wickets': 1, 'currentType': 2}]",,0,False,,,False,South Africa logo,[],1,1241584,0,True,3,10.6,0,"[{'type': 'HTML', 'html': 'flighted on the stumps, goes down on one knee and sweeps another single'}]",,,3,,0,53891,,[],500,False,
,333,,,1,,1,45257,,,,Dwayne Bravo to Miller,,,,,,0,,2016-10-06T18:06:41.000Z,,12469323,,False,,,,,,4,,11.01,,[],204,88,,,,,12469323,,,,,,,,,1,12,,,,,0,False,,,False,,[],1,,0,,3,11.1,0,"[{'type': 'HTML', 'html': 'starts around off stump and Miller punches one down the ground to long-off'}]","[{'type': 'HTML', 'html': 'Ah, DJ Bravo, time to make a point or two, perhaps'}]",,,,0,53891,,[],,,
,158,,,1,,0,45257,,,,Dwayne Bravo to Rossouw,,,,,,0,,2016-10-06T18:06:41.000Z,,12469325,,False,,,,,,2,,11.02,,[],253,88,,,,,12469325,,,,,,,,,2,12,,,,,0,False,,,False,,[],0,,0,,3,11.2,0,"[{'type': 'HTML', 'html': ""slower ball, outside off stump and Rossouw can't time it off the back foot, steers it to backward point""}]",,,,,0,53649,,[],,,
,308,,,1,,2,45257,,,,Dwayne Bravo to Rossouw,,,,,,0,,2016-10-06T18:06:41.000Z,,12469327,,False,,,,,,4,,11.03,,[],276,90,,,,,12469327,,,,,,,,,3,12,,,,,0,False,,,False,,[],2,,0,,3,11.3,0,"[{'type': 'HTML', 'html': 'goes around the wicket, cutting his fingers over the ball, Rossouw is down the wicket and skelps a couple on the drive to wide long-off'}]",,,,,0,53649,,[],,,
,108,,,1,,1,45257,,,,Dwayne Bravo to Rossouw,,,,,,0,,2016-10-06T18:06:41.000Z,,12469329,,False,,,,,,8,,11.04,,[],153,91,,,,,12469329,,,,,,,,,4,12,,,,,0,False,,,False,,[],1,,0,,3,11.4,0,"[{'type': 'HTML', 'html': 'shortens his length, hacks across the line and an inside edge runs to backward square but they manage to steal one more'}]",,,,,0,53649,,[],,,
,315,,,1,,1,45257,,,,Dwayne Bravo to Miller,,,,,,0,,2016-10-06T18:06:41.000Z,,12469331,,False,,,,,,4,,11.05,,[],258,92,,,,,12469331,,,,,,,,,5,12,,,,,0,False,,,False,,[],1,,0,,3,11.5,0,"[{'type': 'HTML', 'html': 'pitched up in the channel, Miller uses the feet, punches a single towards long-off'}]",,,,,0,53891,,[],,,
,0,3,0,1,/db/PICTURES/CMS/313100/313125.logo.png,0,45257,3,20,True,Dwayne Bravo to Rossouw,south-africa-logo,0,south-africa,5,12,0,,2016-10-06T18:06:41.000Z,3,12469333,South Africa,False,South Africa logo,,,120,,0,"[{'player': {'id': 53649, 'objectId': 318845, 'name': 'RR Rossouw', 'longName': 'Rilee Rossouw', 'mobileName': 'Rossouw', 'indexName': 'Rossouw, RR', 'battingName': 'RR Rossouw', 'fieldingName': 'Rossouw', 'slug': 'rilee-rossouw', 'imageUrl': '/db/PICTURES/CMS/312100/312176.png', 'dateOfBirth': {'year': 1989, 'month': 10, 'date': 9}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['lhb'], 'bowlingStyles': ['ob'], 'longBattingStyles': ['left-hand bat'], 'longBowlingStyles': ['right-arm offbreak'], 'image': {'id': 312176, 'objectId': 1239242, 'slug': 'rilee-rossouw-portrait', 'url': '/db/PICTURES/CMS/312100/312176.png', 'width': 160, 'height': 201, 'caption': 'Rilee Rossouw portrait', 'longCaption': 'Rilee Rossouw portrait, November 2020', 'credit': 'Getty Images', 'photographer': None, 'peerUrls': None}, 'countryTeamId': 3, 'playerRoleTypeIds': [2], 'playingRoles': ['top-order batter'], 'headshotImage': {'id': 316651, 'objectId': 1251284, 'slug': 'rr-rossouw-headshot', 'url': '/db/PICTURES/CMS/316600/316651.png', 'width': 600, 'height': 436, 'caption': 'RR Rossouw headshot', 'longCaption': 'RR Rossouw headshot', 'credit': None, 'photographer': None, 'peerUrls': {'FILM': None, 'WIDE': None, 'SQUARE': None}}}, 'runs': 18, 'balls': 20, 'fours': 1, 'sixes': 0}, {'player': {'id': 53891, 'objectId': 321777, 'name': 'DA Miller', 'longName': 'David Miller', 'mobileName': 'Miller', 'indexName': 'Miller, DA', 'battingName': 'DA Miller', 'fieldingName': 'Miller', 'slug': 'david-miller', 'imageUrl': '/db/PICTURES/CMS/317900/317964.jpg', 'dateOfBirth': {'year': 1989, 'month': 6, 'date': 10}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['lhb'], 'bowlingStyles': ['ob'], 'longBattingStyles': ['left-hand bat'], 'longBowlingStyles': ['right-arm offbreak'], 'image': {'id': 317964, 'objectId': 1254932, 'slug': 'david-miller-portrait', 'url': '/db/PICTURES/CMS/317900/317964.jpg', 'width': 160, 'height': 200, 'caption': 'David Miller portrait', 'longCaption': 'David Miller portrait, November 19, 2020', 'credit': 'Cricket South Africa', 'photographer': None, 'peerUrls': None}, 'countryTeamId': 3, 'playerRoleTypeIds': [3], 'playingRoles': ['middle-order batter'], 'headshotImage': {'id': 316655, 'objectId': 1251288, 'slug': 'da-miller-headshot', 'url': '/db/PICTURES/CMS/316600/316655.png', 'width': 600, 'height': 436, 'caption': 'DA Miller headshot', 'longCaption': 'DA Miller headshot', 'credit': None, 'photographer': None, 'peerUrls': {'FILM': None, 'WIDE': None, 'SQUARE': None}}}, 'runs': 3, 'balls': 5, 'fours': 0, 'sixes': 0}]",11.06,92,[],0,92,South Africa,,,,12469333,500,313125,,,SA,#04822B,False,,6,12,/db/PICTURES/CMS/313100/313125.logo.png,,"[{'player': {'id': 45257, 'objectId': 51439, 'name': 'DJ Bravo', 'longName': 'Dwayne Bravo', 'mobileName': 'Dwayne Bravo', 'indexName': 'Bravo, DJ', 'battingName': 'DJ Bravo', 'fieldingName': 'Bravo', 'slug': 'dwayne-bravo', 'imageUrl': '/db/PICTURES/CMS/309000/309099.png', 'dateOfBirth': {'year': 1983, 'month': 10, 'date': 7}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['rhb'], 'bowlingStyles': ['rm'], 'longBattingStyles': ['right-hand bat'], 'longBowlingStyles': ['right-arm medium'], 'image': {'id': 309099, 'objectId': 1232616, 'slug': 'dwayne-bravo-portrait', 'url': '/db/PICTURES/CMS/309000/309099.png', 'width': 160, 'height': 200, 'caption': 'Dwayne Bravo portrait', 'longCaption': 'Dwayne Bravo portrait, September 2020', 'credit': 'Getty Images', 'photographer': None, 'peerUrls': None}, 'countryTeamId': 4, 'playerRoleTypeIds': [5], 'playingRoles': ['allrounder'], 'headshotImage': {'id': 320092, 'objectId': 1260547, 'slug': 'dwayne-bravo-player-page-headshot-cutout-2021', 'url': '/db/PICTURES/CMS/320000/320092.png', 'width': 600, 'height': 436, 'caption': 'Dwayne Bravo player page headshot cutout, 2021', 'longCaption': 'Dwayne Bravo player page headshot cutout, 2021', 'credit': None, 'photographer': None, 'peerUrls': {'FILM': None, 'WIDE': None, 'SQUARE': '/db/PICTURES/CMS/320000/320092.square.png'}}}, 'overs': 1, 'balls': 6, 'maidens': 0, 'conceded': 5, 'wickets': 0, 'currentType': 1}, {'player': {'id': 53434, 'objectId': 315594, 'name': 'AR Nurse', 'longName': 'Ashley Nurse', 'mobileName': 'Nurse', 'indexName': 'Nurse, AR', 'battingName': 'AR Nurse', 'fieldingName': 'Nurse', 'slug': 'ashley-nurse', 'imageUrl': '/db/PICTURES/CMS/238300/238347.jpg', 'dateOfBirth': {'year': 1988, 'month': 12, 'date': 22}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['rhb'], 'bowlingStyles': ['ob'], 'longBattingStyles': ['right-hand bat'], 'longBowlingStyles': ['right-arm offbreak'], 'image': {'id': 238347, 'objectId': 990337, 'slug': 'ashley-nurse-player-portrait', 'url': '/db/PICTURES/CMS/238300/238347.jpg', 'width': 160, 'height': 200, 'caption': 'Ashley Nurse, player portrait', 'longCaption': 'Ashley Nurse, player portrait', 'credit': 'IDI/Getty Images', 'photographer': None, 'peerUrls': None}, 'countryTeamId': 4, 'playerRoleTypeIds': [4], 'playingRoles': ['bowler'], 'headshotImage': {'id': 321980, 'objectId': 1264313, 'slug': 'ashley-nurse-player-page-headshot-cutout-2021', 'url': '/db/PICTURES/CMS/321900/321980.png', 'width': 600, 'height': 436, 'caption': 'Ashley Nurse player page headshot cutout, 2021', 'longCaption': 'Ashley Nurse player page headshot cutout, 2021', 'credit': None, 'photographer': None, 'peerUrls': {'FILM': None, 'WIDE': None, 'SQUARE': '/db/PICTURES/CMS/321900/321980.square.png'}}}, 'overs': 3, 'balls': 18, 'maidens': 0, 'conceded': 24, 'wickets': 0, 'currentType': 2}]",,0,False,,,False,South Africa logo,[],0,1241584,0,True,3,11.6,0,"[{'type': 'HTML', 'html': 'Rossouw tries to get cute, sets himself early for a reverse flick but completely misses another slower ball that sails wide of off stump'}]",,,3,,0,53649,,[],500,False,
,107,,,1,,1,44829,,,,Sammy to Miller,,,,,,0,,2016-10-06T18:06:41.000Z,,12469335,,False,,,,,,8,,12.01,,[],141,93,,,,,12469335,,,,,,,,,1,13,,,,,0,False,,,False,,[],1,,0,,3,12.1,0,"[{'type': 'HTML', 'html': 'short and on leg stump, Miller could put this where he likes but his pull picks out backward square leg and is only good for one'}]","[{'type': 'HTML', 'html': 'The captain, Darren Sammy, brings himself on in place of Nurse now'}]","[{'type': 'HTML', 'html': 'Here\'s Go_WI: ""With all the talk going on, I am excited to see the performances of Bravo and Pollard. If they can justify their place in the side."" T20\'s a different game, of course, but I take your point. You\'d be mad not to take those two to the World Cup, wouldn\'t you?'}]",,,0,53891,,[],,,
,322,,,1,,1,44829,,,,Sammy to Rossouw,,,,,,0,,2016-10-06T18:06:41.000Z,,12469337,,False,,,,,,4,,12.02,,[],249,94,,,,,12469337,,,,,,,,,2,13,,,,,0,False,,,False,,[],1,,0,,3,12.2,0,"[{'type': 'HTML', 'html': 'length ball around off stump, comes down the pitch and drives to long-off'}]",,,,,0,53649,,[],,,
,206,,,1,,1,44829,,,,Sammy to Miller,,,,,,0,,2016-10-06T18:06:41.000Z,,12469339,,False,,,,,,6,,12.03,,[],25,95,,,,,12469339,,,,,,,,,3,13,,,,,0,False,,,False,,[],1,,0,,3,12.3,0,"[{'type': 'HTML', 'html': 'pitched up, maybe a touch slower, nicely timed off the pads to deep midwicket'}]",,,,,0,53891,,[],,,
,219,,,1,,1,44829,,,,Sammy to Rossouw,,,,,,0,,2016-10-06T18:06:41.000Z,,12469341,,False,,,,,,3,,12.04,,[],254,96,,,,,12469341,,,,,,,,,4,13,,,,,0,False,,,False,,[],1,,0,,3,12.4,0,"[{'type': 'HTML', 'html': 'taking the pace off again, in the channel outside off, punched forcefully into the covers'}]",,,,,0,53649,,[],,,
,42,,,1,,2,44829,,,,Sammy to Miller,,,,,,0,,2016-10-06T18:06:41.000Z,,12469343,,False,,,,,,8,,12.05,,[],91,98,,,,,12469343,,,,,,,,,5,13,,,,,0,False,,,False,,[],2,,0,,3,12.5,0,"[{'type': 'HTML', 'html': ""full and straight, neatly flicked off the pads, behind square but not that much pace and there's a man on the ropes to cut it off""}]",,,,,0,53891,,[],,,
,226,3,0,1,/db/PICTURES/CMS/313100/313125.logo.png,2,44829,3,20,True,Sammy to Miller,south-africa-logo,0,south-africa,8,13,0,,2016-10-06T18:06:41.000Z,3,12469345,South Africa,False,South Africa logo,,,120,,3,"[{'player': {'id': 53891, 'objectId': 321777, 'name': 'DA Miller', 'longName': 'David Miller', 'mobileName': 'Miller', 'indexName': 'Miller, DA', 'battingName': 'DA Miller', 'fieldingName': 'Miller', 'slug': 'david-miller', 'imageUrl': '/db/PICTURES/CMS/317900/317964.jpg', 'dateOfBirth': {'year': 1989, 'month': 6, 'date': 10}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['lhb'], 'bowlingStyles': ['ob'], 'longBattingStyles': ['left-hand bat'], 'longBowlingStyles': ['right-arm offbreak'], 'image': {'id': 317964, 'objectId': 1254932, 'slug': 'david-miller-portrait', 'url': '/db/PICTURES/CMS/317900/317964.jpg', 'width': 160, 'height': 200, 'caption': 'David Miller portrait', 'longCaption': 'David Miller portrait, November 19, 2020', 'credit': 'Cricket South Africa', 'photographer': None, 'peerUrls': None}, 'countryTeamId': 3, 'playerRoleTypeIds': [3], 'playingRoles': ['middle-order batter'], 'headshotImage': {'id': 316655, 'objectId': 1251288, 'slug': 'da-miller-headshot', 'url': '/db/PICTURES/CMS/316600/316655.png', 'width': 600, 'height': 436, 'caption': 'DA Miller headshot', 'longCaption': 'DA Miller headshot', 'credit': None, 'photographer': None, 'peerUrls': {'FILM': None, 'WIDE': None, 'SQUARE': None}}}, 'runs': 9, 'balls': 9, 'fours': 0, 'sixes': 0}, {'player': {'id': 53649, 'objectId': 318845, 'name': 'RR Rossouw', 'longName': 'Rilee Rossouw', 'mobileName': 'Rossouw', 'indexName': 'Rossouw, RR', 'battingName': 'RR Rossouw', 'fieldingName': 'Rossouw', 'slug': 'rilee-rossouw', 'imageUrl': '/db/PICTURES/CMS/312100/312176.png', 'dateOfBirth': {'year': 1989, 'month': 10, 'date': 9}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['lhb'], 'bowlingStyles': ['ob'], 'longBattingStyles': ['left-hand bat'], 'longBowlingStyles': ['right-arm offbreak'], 'image': {'id': 312176, 'objectId': 1239242, 'slug': 'rilee-rossouw-portrait', 'url': '/db/PICTURES/CMS/312100/312176.png', 'width': 160, 'height': 201, 'caption': 'Rilee Rossouw portrait', 'longCaption': 'Rilee Rossouw portrait, November 2020', 'credit': 'Getty Images', 'photographer': None, 'peerUrls': None}, 'countryTeamId': 3, 'playerRoleTypeIds': [2], 'playingRoles': ['top-order batter'], 'headshotImage': {'id': 316651, 'objectId': 1251284, 'slug': 'rr-rossouw-headshot', 'url': '/db/PICTURES/CMS/316600/316651.png', 'width': 600, 'height': 436, 'caption': 'RR Rossouw headshot', 'longCaption': 'RR Rossouw headshot', 'credit': None, 'photographer': None, 'peerUrls': {'FILM': None, 'WIDE': None, 'SQUARE': None}}}, 'runs': 20, 'balls': 22, 'fours': 1, 'sixes': 0}]",12.06,100,[],337,100,South Africa,,,,12469345,500,313125,,,SA,#04822B,False,,6,13,/db/PICTURES/CMS/313100/313125.logo.png,,"[{'player': {'id': 44829, 'objectId': 53115, 'name': 'DJG Sammy', 'longName': 'Daren Sammy', 'mobileName': 'Sammy', 'indexName': 'Sammy, DJG', 'battingName': 'DJG Sammy', 'fieldingName': 'Sammy', 'slug': 'daren-sammy', 'imageUrl': '/db/PICTURES/CMS/312100/312186.png', 'dateOfBirth': {'year': 1983, 'month': 12, 'date': 20}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['rhb'], 'bowlingStyles': ['rm'], 'longBattingStyles': ['right-hand bat'], 'longBowlingStyles': ['right-arm medium'], 'image': {'id': 312186, 'objectId': 1239253, 'slug': 'daren-sammy-portrait', 'url': '/db/PICTURES/CMS/312100/312186.png', 'width': 160, 'height': 201, 'caption': 'Daren Sammy portrait', 'longCaption': 'Daren Sammy portrait, November 2020', 'credit': 'Getty Images', 'photographer': None, 'peerUrls': None}, 'countryTeamId': 4, 'playerRoleTypeIds': [5], 'playingRoles': ['allrounder'], 'headshotImage': {'id': 316537, 'objectId': 1251166, 'slug': 'djg-sammy-headshot', 'url': '/db/PICTURES/CMS/316500/316537.png', 'width': 600, 'height': 436, 'caption': 'DJG Sammy headshot', 'longCaption': 'DJG Sammy headshot', 'credit': None, 'photographer': None, 'peerUrls': {'FILM': None, 'WIDE': None, 'SQUARE': None}}}, 'overs': 1, 'balls': 6, 'maidens': 0, 'conceded': 8, 'wickets': 0, 'currentType': 1}, {'player': {'id': 45257, 'objectId': 51439, 'name': 'DJ Bravo', 'longName': 'Dwayne Bravo', 'mobileName': 'Dwayne Bravo', 'indexName': 'Bravo, DJ', 'battingName': 'DJ Bravo', 'fieldingName': 'Bravo', 'slug': 'dwayne-bravo', 'imageUrl': '/db/PICTURES/CMS/309000/309099.png', 'dateOfBirth': {'year': 1983, 'month': 10, 'date': 7}, 'dateOfDeath': None, 'gender': 'M', 'battingStyles': ['rhb'], 'bowlingStyles': ['rm'], 'longBattingStyles': ['right-hand bat'], 'longBowlingStyles': ['right-arm medium'], 'image': {'id': 309099, 'objectId': 1232616, 'slug': 'dwayne-bravo-portrait', 'url': '/db/PICTURES/CMS/309000/309099.png', 'width': 160, 'height': 200, 'caption': 'Dwayne Bravo portrait', 'longCaption': 'Dwayne Bravo portrait, September 2020', 'credit': 'Getty Images', 'photographer': None, 'peerUrls': None}, 'countryTeamId': 4, 'playerRoleTypeIds': [5], 'playingRoles': ['allrounder'], 'headshotImage': {'id': 320092, 'objectId': 1260547, 'slug': 'dwayne-bravo-player-page-headshot-cutout-2021', 'url': '/db/PICTURES/CMS/320000/320092.png', 'width': 600, 'height': 436, 'caption': 'Dwayne Bravo player page headshot cutout, 2021', 'longCaption': 'Dwayne Bravo player page headshot cutout, 2021', 'credit': None, 'photographer': None, 'peerUrls': {'FILM': None, 'WIDE': None, 'SQUARE': '/db/PICTURES/CMS/320000/320092.square.png'}}}, 'overs': 1, 'balls': 6, 'maidens': 0, 'conceded': 5, 'wickets': 0, 'currentType': 2}]",,0,False,,,False,South Africa logo,[],2,1241584,0,True,3,12.6,0,"[{'type': 'HTML', 'html': 'pushed across the left-hander from over the wicket, driven towards deep extra cover and they get back for two again'}]",,,3,,0,53891,,[],500,False,
